id,product_series,product_name,manufacturer,product_type,supported_protocols
6a63932f-972e-42ee-bd41-c6736e9eaa4b,Unidrive,M600-Modified,Control Techniques,Variable Frequency Drives,modbus
29a44256-2cf7-4c14-a89a-14cc8e2d1f3b,AcuDC,243,Accuenergy,Power Meters,modbus
c00ce0c8-53d8-4c5c-9e2d-cbb952818be2,Liebert,GXT4,Vertiv Group Corp,Uninterruptible Power Supplies,modbus
6533216d-4f23-4c95-a210-bbe4f8dcd105,Sunny Tripower,15000 - 25000TL,SMA,Solar Inverters,modbus
551fd431-bfb9-46c8-91f0-5347dc944c4a,Controls and Monitoring,Control MPC w. Sensor,Grundfos,Motors & Pumps,modbus
83c8d02e-17d6-4224-b2da-1cf06ad30aa1,HVAC,AHU-41,Siemens,CAHU-EP-7,json-over-http
996ff61d-b2df-4a47-a0b9-fea3568f0230,MC Series,3000,AC Tech,Variable Frequency Drives,modbus
75454057-f394-437d-94aa-e5469653b502,HVAC,AHU-50,Siemens,AHU-PTB-WB-BG-01,json-over-http
3a40e2b9-b9e3-4d8c-b076-c9b00c36d842,UMG,96-PA,Janitza,Power Meters,modbus
d7e912b4-18b4-49c2-a699-13a0244fd24b,AC Drives,Flowdrive,Emotron,Variable Frequency Drives,modbus
1a485b80-19be-4df2-987b-4f8cf47c2f22,ACS,860,ABB,Variable Frequency Drives,modbus
fa58e392-4c84-4d00-94b5-f8e3d6270aa4,Easergy-P5,U20,Schneider Electric,Protection Relays,modbus
a2dd3c30-d145-4b0c-8661-dd01e765fc6d,A,A1000,Omron,Variable Frequency Drives,modbus
104deb5f-a39f-4474-9eb5-c8a61cdcd5fe,EPM,5200,General Electric,Power Meters,modbus
3386cbcd-6cb6-4d85-9688-d711301e9c05,HVAC,AHU-35,Siemens,AHU-PTB-EPG-FLB-03-A,json-over-http
71398b36-374a-4b83-95fa-fa8cd552959f,PMC,630-A,CET,Power Meters,modbus
7a1ed856-fe2f-4cd3-95de-3ca56f12b4e7,IZMX,IZMX 40 & PXR 25,Eaton,Circuit Breakers,modbus
eaed501e-e360-44de-90f5-329f55782e30,SIRAX,BM1200,Camille Bauer,Power Meters,modbus
4ad9da6a-dd85-4439-bf2a-59bd663f92b0,VLT Refrigeration Drive,FC 103,Danfoss,Variable Frequency Drives,modbus
2fa48528-38a5-436d-bc45-b9c3b3405fde,ME96,SSRA,Mitsubishi,Power Meters,modbus
e110ca74-574d-472c-a140-e969b6a1bb8c,SIL,A,Fanox,Protection Relays,modbus
ba60ecdc-532a-47a3-a860-79ff6d01143c,Tmax XT7,Tmax XT7 & Ekip Touch Measuring & Ekip Com Modbus RTU,ABB,Circuit Breakers,modbus
997efef6-b4c9-489f-9c1a-5eb8935bb3cd,HVAC,EFS-90,Siemens,Ff-Ptb-Wb-Bcr-02,json-over-http
69928a42-6c33-4fa8-98a2-9624185617bd,Tmax XT7,Tmax XT7 & Ekip Hi-Touch & Ekip Com Modbus TCP,ABB,Circuit Breakers,modbus
ddafe299-0288-4764-8007-bed5483bdde4,Tmax XT7,Tmax XT7 & Ekip G Hi-Touch & Ekip Com Modbus TCP,ABB,Circuit Breakers,modbus
fef6e89e-7b37-42bd-aa38-af75a77055ca,SINEAX,DM5000,Camille Bauer,Power Meters,modbus
c9f4bc92-0dac-4748-a077-2318ef30ee19,3 Series,339,General Electric,Protection Relays,modbus
42dc8c76-3c75-4fe6-9534-ae9f0738d68c,Tmax XT7 M,Tmax XT7 M & Ekip Touch & Ekip Com Modbus TCP,ABB,Circuit Breakers,modbus
8a3b2d33-17f7-466a-b747-2f2b22939e6c,Network and Server,9130,Eaton,Uninterruptible Power Supplies,modbus
623cd7e2-df0f-4870-b549-5f38f075d10e,Tmax XT7 M,Tmax XT7 M & Ekip G Touch & Ekip Com Modbus TCP,ABB,Circuit Breakers,modbus
4c432812-6a7c-47d7-86d6-716a86725adc,Tmax T2,Tmax T2 & Ekip Signaling Modbus TCP,ABB,Circuit Breakers,modbus
db1cc6ff-8999-4e8a-9039-f53ba78ccf5b,Emax,Emax 2 FW 3.xx,ABB,Circuit Breakers,modbus
956b20b1-76ec-4686-b5e9-4053ee9a5a0f,EntelliGuard,AKR,ABB,Circuit Breakers,modbus
b33dfebb-3910-4e01-aa9a-7fc2b81b0f5f,Controls and Monitoring,Control DDD,Grundfos,Motors & Pumps,modbus
f9dbada5-7072-42d4-b539-03785d5848d0,FC-101,FC-101 FW 3.0,Danfoss,Device,bacnet
7ce9387d-3263-4c2c-8b32-82003be2c22d,UR,D60,General Electric,Protection Relays,modbus
6a2223c4-f7be-4de7-873e-b98f6614a6c2,HVAC,AHU-33,Siemens,AHU-PTB-EPG-DA-09,json-over-http
e9bafb56-0ede-4e5c-8aa9-875704749b81,Sunny Tripower,25000TL-JP,SMA,Solar Inverters,modbus
99f1d015-a839-4c68-a433-2a15df750a0a,HVAC,AHU-32,Siemens,AHU-PTB-EPG-DA-08-A,json-over-http
2af4eb4a-2c8d-4fd1-bb7b-3eb6273fddc3,Tmax T1,Tmax T1 & SD030DX,ABB,Circuit Breakers,modbus
039477f3-15cb-481c-903f-58a1e249ea66,UMG,96RM,Janitza,Power Meters,modbus
0a570a61-6c14-472d-b925-daa22bcf1643,ACS,380,ABB,Variable Frequency Drives,ethernet-ip | modbus
4ff26ed5-d4ab-4c1c-9c35-84a099483d8d,Vacon,10,Danfoss,Variable Frequency Drives,modbus
97296e59-5ee4-4bf5-885e-d3abbc1b2fc5,HVAC,H300 (Modified Addressing),Control Techniques,Variable Frequency Drives,modbus
2017f391-37eb-4ae7-9080-fccdad0a1fe9,Altistart series,Altivar 48,Schneider Electric,Variable Frequency Drives,modbus
8b74a9ff-f93f-48c1-b93c-7b664830c4b2,ME96,SSHA,Mitsubishi,Power Meters,modbus
4d622e7f-6423-4701-a83f-b5831db5d8da,Tmax XT5,Tmax XT5 & Ekip G Dip & Ekip Com STA Modbus RS-485,ABB,Circuit Breakers,modbus
20871b13-3ba5-4a19-bed9-ca5ddd4ca31a,PMC,630,CET,Power Meters,modbus
5ef08095-4215-46a9-b8ec-e8f4eeee6a8c,F-PRO,235,ERL,Protection Relays,modbus
1235bd7a-e4fa-4bc0-9dd4-4001a0a790f2,PMC,53A,CET,Power Meters,modbus
fcc6df23-b90d-4a17-89b6-a09ff52e2fc8,Amik,201,Simpson Electric,Power Meters,modbus
b389935e-e3ab-421f-9582-269704a29d5c,T1000,5-6kVA,Toshiba,Uninterruptible Power Supplies,modbus
e1a1ca6f-b15c-41d4-9a82-820d0af10111,Tmax XT2,Tmax XT2 & TMA & Ekip Com STA Modbus TCP,ABB,Circuit Breakers,modbus
e952d8a2-64a6-412a-9caf-5cd199de6131,Relion 611 series,REU 611,ABB,Protection Relays,modbus
8a46225a-1e41-40c3-a38b-4772764512cc,Tmax XT7 M,Tmax XT7 M & Ekip G Hi-Touch & Ekip Com Modbus RTU,ABB,Circuit Breakers,modbus
31f25670-7e00-4707-82cd-8c90899b4342,HVAC,EFS-32,Siemens,Tef-Ptb-Eb-Pt-01,json-over-http
078ae6d7-75e8-4105-83f2-abfbe5b53f46,ACS,355,ABB,Variable Frequency Drives,ethernet-ip | modbus
1192cd19-62c6-4095-9d95-092ebca8effc,Tmax XT7 M,Tmax XT7 M & Ekip Touch & Ekip Com Modbus RTU,ABB,Circuit Breakers,modbus
4f5a90c7-4dd0-4bd2-9096-63ea7a321582,DSII,DSII & Digitrip RMS 910 & mMint,Eaton,Circuit Breakers,modbus
ae4d7d5b-d015-4c8c-b269-473029808b38,SPR,14,TE Connectivity,Protection Relays,modbus
34263af8-4746-4bb8-9592-b1cc2c3e579c,Shark,200,Electro Industries,Power Meters,modbus
8c6c9a8d-0397-4295-94e8-ab412a58ecfe,HVAC,EFS-20,Siemens,Ff-Ptb-Eb-Sr-01,json-over-http
b439152b-3a3c-429e-8c7c-fb4f41219217,Galaxy,VS,Schneider Electric,Uninterruptible Power Supplies,modbus
de0a9ebf-bd8b-478b-b216-deb0ce34b873,IZMX,IZMX 40 & PXR 25 & CAM + MCAM,Eaton,Circuit Breakers,modbus
e30f97c4-27c5-4bb9-ae8f-78965336b51e,Network and Server,5PX / 5P,Eaton,Uninterruptible Power Supplies,modbus
47f1043b-2720-4e42-b2bb-b3807c9aa5c5,Sepam,Series 20,Schneider Electric,Protection Relays,modbus
0910139a-0284-46a8-ac35-8d1be1ab4b49,PowerPact,P-R-Frame,Schneider Electric,Circuit Breakers,modbus
c4b2f3fd-57c7-4359-87d2-f2eb37eee191,PowerLogic,BCPMSC-B,Schneider Electric,Power Meters,modbus
a66f9717-bfcf-4c92-8075-19b892fa2f7c,MELPRO-S Series,COC4 - A02S1,Mitsubishi,Protection Relays,modbus
cfd493d8-497e-413f-b47b-06dde29b8235,Tmax XT5,Tmax XT5 & Ekip Touch & Ekip Com Modbus TCP,ABB,Circuit Breakers,modbus
d5094dd6-94a8-4bce-b4ce-3e8efc06ae61,NRX,NRX & PXR 25,Eaton,Circuit Breakers,modbus
ef627abe-2fab-4832-8277-19c613082a35,Tmax XT4,Tmax XT4 & Ekip LS/I & Ekip Com STA Modbus RS-485,ABB,Circuit Breakers,modbus
7793f151-51bb-4452-8e1d-c91a5deea7c2,Nemo,96HDLe,IME,Power Meters,modbus
3ec95076-2683-4e54-91f9-2deb1fe8bf79,EC-300 Series,ECA311D,Hager,Power Meters,modbus
a3960e0d-f484-4adf-882c-c5446e8be8b3,Optidrive,E3-IP66,Invertek,Variable Frequency Drives,ethernet-ip
67af47db-d638-49b0-b26d-7da3f1a7d319,Tmax XT7 M,Tmax XT7 M & Ekip Touch Measuring & Ekip Com Modbus TCP,ABB,Circuit Breakers,modbus
c6c07623-9f27-43a7-9a95-374d6f3896ac,TCF,TF500,AC Tech,Variable Frequency Drives,modbus
f54ac4ca-1ba9-4f7e-9c23-66c290f92ef7,EPM,6000,General Electric,Power Meters,modbus
617e1b21-2f49-428c-9992-f0ebdecde0dd,DIRIS Digiware,U-10,Socomec,Power Meters,modbus
ea9942b2-a523-4175-a7e5-3f2fb14f8930,HVAC,AHU-03,Siemens,AHU-PTB-EB-BL-02,json-over-http
5c986158-1700-4218-baba-294a7d353e54,ACS,530,ABB,Variable Frequency Drives,modbus
41929a4f-e24c-4e10-b195-07d7e68a7824,FR-CS Series,FR-CS82S,Mitsubishi,Variable Frequency Drives,modbus
d36fd0ae-3083-4228-84c9-f6bff186db92,Tmax XT2,Tmax XT2 & MF & Ekip Com STA Modbus RS-485,ABB,Circuit Breakers,modbus
493c1842-21c7-43fc-a96b-0beb16e74799,HVAC,CSU-12,Siemens,O2-SPA-CSU-1,json-over-http
5eb668ce-db19-4be4-bd31-5e42f2d56a04,E-Pumps,0.25-7.5 kW G models 3phase w. Sensor,Grundfos,Motors & Pumps,modbus
0dcbcb30-9789-4ae2-b30f-eedb1178b781,PD,PD (ICCB) & PXR 20 & CAM + ECAM,Eaton,Circuit Breakers,modbus
7eb1e61f-4571-4d6a-8317-8d53acbb72ae,VLT,FCM 300,Danfoss,Variable Frequency Drives,modbus
f3c30d1e-e011-40f6-9ba9-809e6c6a1d51,E50,E50C3,Veris Industries,Power Meters,modbus
5177b2a9-3d6a-437e-8b96-be5c44c13cc8,PMC,220,CET,Power Meters,modbus
bf8182fe-cada-41cb-8cba-3d426b467b79,777,P/P1,Littelfuse,Protection Relays,modbus
82a904a0-9709-45f8-8836-cb4327fbd48b,Tmax XT5,Tmax XT5 & Ekip Touch & Ekip Com Modbus TCP,ABB,Circuit Breakers,modbus
6a77fddd-e52e-4cee-bbc4-74566e20c44d,Liebert,APS,Vertiv Group Corp,Uninterruptible Power Supplies,modbus
a3388f07-3d1b-4331-9d4e-ab734f0ae8ba,Masterpact,NT / NW,Schneider Electric,Circuit Breakers,modbus
636f89b2-e743-4df2-bafa-276e50a96da2,PowerXL,DE1-3,Eaton,Variable Frequency Drives,ethernet-ip
1d1c31b2-f4d2-4276-a0cc-53b5f35e8350,HVAC,CSU-07,Siemens,IT-CSU-1,json-over-http
128a49a9-3f19-428a-9232-5be441f44aa5,Altivar Series,Altivar 32,Schneider Electric,Variable Frequency Drives,modbus
3567b090-0d88-4ace-b472-7fbdf32d1dd3,Conzerv,EM6400,Schneider Electric,Power Meters,modbus
7706b095-7b22-404a-a425-979bb23fa49d,Multilin,F650,General Electric,Protection Relays,modbus
11b078b0-63f9-43cb-bd29-236704106b90,DRM,5,TE Connectivity,Power Meters,modbus
ccdd6b29-45c0-4d89-b97a-34f3554e5436,Acuvim,CL,Accuenergy,Power Meters,modbus
8b0c0a1c-90bb-46bd-841c-5d55e4284236,Sunny Tripower,60,SMA,Solar Inverters,modbus
35e369a3-a8ad-44f6-8fc4-f3f1e8e8614b,F-PRO,216,ERL,Protection Relays,modbus
e003573c-78a1-4e73-ab82-991cee9b6a70,Series C,Series C & Digitrip OPTIM 1050 & PXG,Eaton,Circuit Breakers,modbus
d766757c-e4fd-4618-869e-2729c93a6e9f,PMC,53M-E,CET,Power Meters,modbus
000aeb94-fbae-430a-b695-a55192b9a87b,SINEAX,A210-A220,Camille Bauer,Power Meters,modbus
3f3f4417-d74e-465b-9650-1b6dfab20511,Tmax XT4,Tmax XT4 & TMA & Ekip Com STA Modbus TCP,ABB,Circuit Breakers,modbus
d0fda340-4de3-4d39-a232-099a7cbc919b,Power Xpert Meter,PXM2250,Eaton,Power Meters,modbus
0d00193f-29e2-40bc-82dd-4ef4ef2895b4,Eco-Power Meter,KW7M,Panasonic,Power Meters,modbus
40678eec-8ab7-47c7-ac79-e15c86deb2ab,Vamp Protection,300 Series,Schneider Electric,Protection Relays,modbus
699409ca-087a-42db-8d6e-9bb93cad5d0f,A,43,ABB,Power Meters,modbus
cf4718d6-47c0-4dcb-a590-97edb8ad4cd6,Relion 620 series,REF 620 ANSI,ABB,Protection Relays,modbus
5044c496-4c01-442b-90b6-d22b00ab60c7,DPM,D520I,Delta Electronics,Power Meters,modbus
70c180f7-dc94-48ce-9636-68d1bd80a7aa,Tmax XT4,Tmax XT4 & Ekip M Touch & Ekip Com Modbus RTU,ABB,Circuit Breakers,modbus
1eee292e-1f1c-417f-9e99-c21d7f1265a6,Relion 615 series,RED 615 ANSI,ABB,Protection Relays,modbus
1398b2dc-f0cc-48b7-ac1e-6ef1debbe433,Conzerv Em,EM6435,Schneider Electric,Power Meters,modbus
f29fe81f-4c67-4bbf-b813-98a6b23c80bf,L,L1000A,Yaskawa,Variable Frequency Drives,modbus
0813e8f2-c34c-4b9d-8234-decda27216f6,Sentron,3WL-COM16,Siemens,Circuit Breakers,modbus
aa547fbc-b0b2-4ce8-8188-4af09cf5c44c,Emax 2,Emax 2 & Ekip Hi-Touch & Ekip Com EtherNet/IP,ABB,Circuit Breakers,ethernet-ip
1fd091c0-971a-41c4-9780-d9f9bb2b2325,Tmax XT2,Tmax XT2 & Ekip Touch Measuring & Ekip Com EtherNet/IP,ABB,Circuit Breakers,ethernet-ip
9e7fa41f-263b-41c0-8734-9a80b7e89f88,Tmax XT4,Tmax XT4 & Ekip Z-LS & Ekip Com STA Modbus RS-485,ABB,Circuit Breakers,modbus
075e31dd-d1cc-4795-a682-308aa054d2ff,HVAC,PAU-04,Siemens,PAU-PAU-EP-6,json-over-http
6e600e31-8829-4cdb-acd3-37471fe3f468,PMC,S963-C,CET,Power Meters,modbus
614b1614-bc2b-40c3-b591-ef777521a61a,5000,N3R,Toshiba,Uninterruptible Power Supplies,modbus
83ad9b53-0d3a-4132-8a57-e3293cf13800,Power Xpert Meter,PXM1300,Eaton,Power Meters,modbus
34bbd58e-98ba-4ac2-ad24-ef0f1dcff66c,Tmax,Tmax XT,ABB,Circuit Breakers,modbus
a0128fa7-7467-47e7-af35-fc2c52b4d501,HVAC,EFS-67,Siemens,Fresh-Air-Fan-2,json-over-http
bea6e2fb-ffcd-4749-bb1e-544df9a1fabf,Tmax XT4,Tmax XT4 & Ekip LS/I & Ekip Com STA Modbus TCP,ABB,Circuit Breakers,modbus
f8d48954-4939-4048-b6fb-89a70e6cd7c9,PowerLogic,EM4300,Schneider Electric,Power Meters,modbus
0246a8db-5a45-41d1-ae34-9fae0be557db,FR-CS Series,FR-CS84,Mitsubishi,Variable Frequency Drives,modbus
c6ebe5d5-4f68-4c36-8145-f20a5fdec80c,MID,C18,Frer,Power Meters,modbus
2e8abe47-54fc-45ca-bd5e-966bf22afed6,DSII,DSII & Digitrip OPTIM 750 & PXG,Eaton,Circuit Breakers,modbus
c34bfb28-dd94-4464-ade8-3a34a6e4d51d,Isomax S7,Isomax S7 & PR212/P & PR212/D-M,ABB,Circuit Breakers,modbus
90729872-3a80-4980-af10-6bc37404281f,HVAC,EFS-65,Siemens,Cabinet-Inline-Fresh-Air-Fan-2,json-over-http
46b899f4-4ae9-4836-b295-9e61c2acf03c,Amik,201,Simpson Electric,Power Meters,modbus
ddf54cfb-4c30-48fd-b3d2-10566f798cf4,GIMA,G100,Simpson Electric,Power Meters,modbus
1ea53ff9-e974-42c0-bddb-d3a7bf1ac0ec,Tmax T4,Tmax T4 & PR222DS/PD,ABB,Circuit Breakers,modbus
fa4deb37-659e-4153-a191-64eb0915dc7e,PXM 2000,PXM 2000 FW 2.1.2,Eaton Corporation,Device,bacnet
12dacb17-4988-42f5-9504-3a6db2a1cec6,DRS,100,TE Connectivity,Power Meters,modbus
3de2f674-af85-4def-b501-d5949669656c,Power Circuit Breakers,WL - UL 489,Siemens,Circuit Breakers,modbus
037653f1-a60b-47dd-a065-25f38aad9d0d,Tmax XT7 M,Tmax XT7 M & Ekip M Touch & Ekip Com Modbus RTU,ABB,Circuit Breakers,modbus
005afa06-8bd8-4665-b0ae-108349219ca1,Sinamics,DCM,Siemens,Variable Frequency Drives,ethernet-ip | modbus
04f04df2-e212-44e5-a4ca-6c5d9df2b701,Relion 615 series,REF 615R,ABB,Protection Relays,modbus
ae07d825-3f3e-45f8-9643-f725cc7c683e,DIRIS Digiware,I-43,Socomec,Power Meters,modbus
7f7055da-098b-4786-870d-ab9f7cc11c85,Hydro,Multi-E,Grundfos,Motors & Pumps,modbus
e02c0e22-9ed0-46c6-9fe2-d8391c137e7c,HVAC,AHU-40,Siemens,CAHU-EP-10,json-over-http
3670694e-1669-4ef7-acd5-479b94343a05,Vacon,100 Industrial/Flow,Danfoss,Variable Frequency Drives,ethernet-ip | modbus
3dce0221-a694-4c33-accc-87618e4d2b37,SIRAX,BM1400,Camille Bauer,Power Meters,modbus
d813c6c8-7e08-46da-a24b-22ae6f418ef8,SCF,SF,AC Tech,Variable Frequency Drives,modbus
3d85b6ab-cea6-4f3f-8501-8976393171bc,FR-E Series,FR-E700/700SC,Mitsubishi,Variable Frequency Drives,modbus
32679a7f-6b85-45bf-a885-852e5c6ed23c,Tmax XT5,Tmax XT5 & TMA & Ekip Com STA Modbus RS-485,ABB,Circuit Breakers,modbus
ad45aaa2-8940-4ad4-b304-56cf65cc9d36,Movitrac,Movitrac B,SEW EURODRIVE,Variable Frequency Drives,modbus
92c74a92-0a25-4ea1-8b9a-cb9dec5414a2,SINEAX,SINEAX DM5S,Camille Bauer,Power Meters,modbus
aeab2857-170d-43f1-9820-ae58e1bef2d5,Z,Z1000,Yaskawa,Variable Frequency Drives,ethernet-ip | modbus
1b3140ab-54c0-4128-b6ba-d9e87a514b0c,VFD,V,Delta Electronics,Variable Frequency Drives,modbus
4ee87a41-2809-4b9f-93b2-9cf650dfce64,HVAC,CSU-09,Siemens,IT-CSU-3,json-over-http
30648549-9e21-4155-a57b-3e12932241b7,PowerFlex,700S,Rockwell Automation,Variable Frequency Drives,ethernet-ip
2921216e-1b7f-4754-95c4-4ad7769f3d6e,PowerMonitor,1000-TS3,Rockwell Automation,Power Meters,modbus
66873c2f-be4c-48c7-8ddf-8362722adcb0,Masterpact,NT / NW,Schneider Electric,Circuit Breakers,modbus
00aea13c-7a2f-4e06-ac56-cfb1aa419642,L-PRO,4500,ERL,Protection Relays,modbus
031049d0-4d97-4750-8bd6-ab58d6418a37,Tmax XT7,Tmax XT7 & Ekip Hi-Touch & Ekip Com Modbus RTU,ABB,Circuit Breakers,modbus
f706cc59-d954-42d1-9c8d-9493f58b911d,HVAC,EFS-84,Siemens,Ef-Ptb-Wg-Swr-01,json-over-http
2f1c73ff-7121-48e2-b13a-c6c0ad719927,SINEAX,CAM,Camille Bauer,Power Meters,modbus
21c36203-ae1b-4c02-a751-df2983919d03,EasyLogic,PM1120H,Schneider Electric,Power Meters,modbus
b1a3aef9-b94c-4a13-9b5c-dfba5fb5d0c7,M Family,MIVII-2000,General Electric,Protection Relays,modbus
18767270-c8cc-412d-a63b-a1148a5bf71f,UMG,604-PRO,Janitza,Power Meters,modbus
19e3cd30-66b6-415d-b49b-6949fe164070,SINEAX,CAM,Camille Bauer,Power Meters,modbus
d53f2dd0-5cf5-40c0-a758-0ce105c89926,Unidrive,M200-Modified,Control Techniques,Variable Frequency Drives,modbus
cf5f2248-0912-4f50-8b7c-6d6885678930,Tmax XT5,Tmax XT5 & Ekip G Hi-Touch & Ekip Com Modbus TCP,ABB,Circuit Breakers,modbus
08bc9ba6-92ab-4690-90f5-21165b577e31,ACS,400,ABB,Variable Frequency Drives,modbus
4f264735-1574-4a67-b6e2-1d56cc083590,Tmax XT7 M,Tmax XT7 M & Ekip Touch Measuring & Ekip Com Modbus RTU,ABB,Circuit Breakers,modbus
b94cb671-87d1-4db1-9c01-e254540766c0,DPM,DA530,Delta Electronics,Power Meters,modbus
fd06c5c6-2ac5-4c7f-b496-99838a900010,VLT HVAC Drive,FC 102,Danfoss,Variable Frequency Drives,ethernet-ip | modbus
e37b1c43-9f6e-4c85-868c-121a8d1ddcce,MVW,3000,WEG,Variable Frequency Drives,ethernet-ip | modbus
3cb281ab-a5d2-4403-8bfd-23cd1250b0f3,A,PLUS,Camille Bauer,Power Meters,modbus
05108930-c99c-4e62-84a0-33c88137eb67,Isomax S1,Isomax S1 & Ekip Signaling Modbus TCP,ABB,Circuit Breakers,modbus
3033d8de-8c32-451e-9b11-452a1fc2a4d0,Sepam,Series 10,Schneider Electric,Protection Relays,modbus
3c0b917f-9a1e-4963-9461-1cc200a24d66,Tmax XT7 M,Tmax XT7 M & Ekip Touch & Ekip Com Modbus TCP,ABB,Circuit Breakers,modbus
0e86dcec-bbb6-4fc4-8852-ab29344db18b,PMC,509,CET,Power Meters,modbus
acec5d33-2a8b-4ea9-b120-5ec039e4d53f,M Family,MIVII-3000,General Electric,Protection Relays,modbus
531cb8cf-e388-41a0-aebd-e7533dc56152,HVAC,EFS-23,Siemens,Alt-Tef,json-over-http
566fd55f-030a-49aa-af72-62cdf5cc0f72,VFD,E,Delta Electronics,Variable Frequency Drives,modbus
d19ea2e5-4773-467d-9a55-d49450454072,300,EM/ET,Carlo Gavazzi,Power Meters,modbus
871cc1f2-871a-4924-a5ea-a9693f57adf0,Tmax XT7 M,Tmax XT7 M & Ekip M Touch & Ekip Com Modbus TCP,ABB,Circuit Breakers,modbus
2c994415-f90b-447c-8c28-ffd3b0a40e50,Unidrive,M300-Standard,Control Techniques,Variable Frequency Drives,modbus
bc8f8e8e-4920-426c-85da-7a36265fed75,E94,9400 Highline,Lenze,Variable Frequency Drives,ethernet-ip
9c5bb55c-5df3-4aea-9bee-4c32cd93f81a,T1000,1-3kVA,Toshiba,Uninterruptible Power Supplies,modbus
b81285a5-d201-42f4-a501-c4a13d174199,ALE3,ALE3,Saia Burgess,Power Meters,modbus
40c6605d-d09d-4fa0-9116-22bf6fd85b75,MiCOM,P9849,Schneider Electric,Protection Relays,modbus
7fed6333-ee8b-4844-8415-cd9f3797bb02,Tmax XT2,Tmax XT2 & Ekip G Dip & Ekip Com STA Modbus TCP,ABB,Circuit Breakers,modbus
d67034df-e6f6-4e43-ae79-540b142bd019,SM,SM102E,Hager,Power Meters,modbus
c61b8fe0-cef2-478c-8c8c-aabfa734dd33,SMVector,SMVector,AC Tech,Variable Frequency Drives,modbus
006b70c9-49ec-4fcf-881f-ffa3d2c3ef5a,DRM,32,TE Connectivity,Power Meters,modbus
89920208-7604-475e-8341-862fd6bfefc9,PowerFlex,40 (MultiDrive),Rockwell Automation,Variable Frequency Drives,ethernet-ip
5544df50-f54f-4267-806e-b91aa4a81cbb,Eco-Power Meter,KW1M,Panasonic,Power Meters,modbus
9380e18b-0ec2-4834-afc0-67c5aee9a0c3,Altivar Series,Altivar 660,Schneider Electric,Variable Frequency Drives,modbus
6ddf354f-c6cb-4ac3-b616-b075883b7ec0,7KM,PAC3100,Siemens,Power Meters,modbus
ece58855-11bf-4d5b-8df3-73b387a06c38,Series C,Series C & Digitrip RMS 310+ ETU & PM3,Eaton,Circuit Breakers,modbus
20dccaee-b7e5-4b3e-8dd4-ec1b7d4a5e56,Unidrive,M600-Standard,Control Techniques,Variable Frequency Drives,modbus
143fecf4-d2ba-4e40-a44b-6c47ef659db6,PAC,3120,Siemens,Power Meters,modbus
6c1b2f97-a8cf-4b43-a4fc-09aa38266f25,PMC,340,CET,Power Meters,modbus
00faf390-09f5-434c-8c4d-e5e7063db461,Magnum SB,Magnum SB & Digitrip RMS 520MC & PXG,Eaton,Circuit Breakers,modbus
167ddc54-239c-4aca-8f1d-3a9ee2e0dffe,ACS,580,ABB,Variable Frequency Drives,ethernet-ip | modbus
037c9ef4-ea54-4f7e-b795-fc5b3f548c75,Galaxy,5500,Schneider Electric,Uninterruptible Power Supplies,modbus
d1b4c3b6-e241-4e06-b9ca-fa9c6d4728e2,UR,T60,General Electric,Protection Relays,modbus
83d602ef-d437-4e85-ade1-f72435060a30,HVAC,EFS-17,Siemens,Ff-Ptb-Eb-Bcr-03,json-over-http
c56d60be-fa77-4b45-8a65-3090a823f8a1,Emax,Emax & PR123/P & PR120/D-M,ABB,Circuit Breakers,modbus
3ffa5db4-2ae0-47b2-abb0-9acbfa4e04a2,Tmax XT7 M,Tmax XT7 M & Ekip G Hi-Touch & Ekip Com Modbus RTU,ABB,Circuit Breakers,modbus
8b3b3cec-c2fb-4923-8888-91d7710119ca,Integra,1580,TE Connectivity,Power Meters,modbus
f9032dc7-f0c5-42ad-a2dc-55e5e348a7f6,i500,i510,Lenze,Variable Frequency Drives,modbus
be32b0d3-3ed4-49c0-a029-1e5abd88932d,Hydro,Hydro MPC,Grundfos,Motors & Pumps,modbus
28f6e80a-fd4a-4b3c-9b82-ae12e5f6a116,ME96,SSH,Mitsubishi,Power Meters,modbus
1a420e7e-ff00-45f9-805b-2d0bc1ae4ecc,SensAct,S1MMmA500VHM,Tele,Power Meters,modbus
3f60f8cf-6b1d-4de9-aa6b-98a61e06e09e,MiCOM,P521,Schneider Electric,Protection Relays,modbus
100a863e-6ff5-415d-8a4b-4dace557572f,VLT Refrigeration Drive,FC 103,Danfoss,Variable Frequency Drives,modbus
7f8f6da1-61d1-49e4-bc8e-a5e2442cf4a3,SINEAX,DM5000,Camille Bauer,Power Meters,modbus
3753ff92-456b-408c-90ad-25af152c2437,Integra,1530,TE Connectivity,Power Meters,modbus
38d9da7a-3f37-4daf-bb8a-52d05fa0d06d,Shark,100,Electro Industries,Power Meters,modbus
160f221f-56d9-4d0f-8d96-58d9688c5731,CENTRAX,CU5000,Camille Bauer,Power Meters,modbus
ec17a32e-4f6d-422d-afd2-68dcbc18ae7b,DS,DS & Digitrip RMS 810 & PXG,Eaton,Circuit Breakers,modbus
6f537eb4-dc32-4a67-9a5c-2c124813fc5b,HVAC,CSU-04,Siemens,DUTY-FREE-CSU-2,json-over-http
cc23e764-6daf-4d07-a195-b9055c530a1d,VFD,S,Delta Electronics,Variable Frequency Drives,modbus
4cf0ddb1-6f7a-40d9-9d50-e0afd54d8bba,HVAC,AHU-38,Siemens,VAHU-1,json-over-http
